NAME	Description	GSM3118997	GSM3118998	GSM3118999	GSM3119000	GSM3119001	GSM3119002	GSM3119003	GSM3119004	GSM3119005	GSM3119006	GSM3119007	GSM3119008	GSM3119009	GSM3119010	GSM3119011	GSM3119012	GSM3119013	GSM3119014	GSM3119015	GSM3119016
ENSMUSG00000000838	N/A	2872.1	2456.9	2797.9	3528.9	3308.4	2985.3	2866.8	2628.4	2990.8	3679.8	3041.4	2918.3	3324.7	3411	3667.5	3068.8	3075.2	2458.3	3046.8	3578.7
ENSMUSG00000000861	N/A	2644.7	3169	2836.6	2799	3206.1	2626.8	2618.8	2809.1	3095	3102	3078.6	2817.7	3400.6	3267.9	3202.9	2698	2952.3	2930.6	3241.3	3126.4
ENSMUSG00000000869	N/A	0.61134	1.6148	1.53	0	0	0	1.7286	0.82112	0	0	0	0	0	0	0	0	0.76764	0	0	0
ENSMUSG00000000876	N/A	588.72	691.13	599.76	675.88	568.79	646.14	692.29	695.49	698.01	568.48	466.54	528.11	641.01	521.03	482.45	486.6	520.46	567.46	476.83	528.6
ENSMUSG00000000881	N/A	9543.7	9801	9344.3	10090	9944.3	9620.2	9129.4	9367.4	9656	10507	10253	9928	10349	10650	10629	10161	10109	10001	10294	10602
ENSMUSG00000000884	N/A	183.4	153.41	169.83	108.04	125.13	215.76	121	159.3	110.15	116.3	188.54	165.1	109.01	133.63	104.23	118.75	161.97	124.43	110.92	120.2
ENSMUSG00000000889	N/A	9.1702	10.496	13.26	20.1	16.116	17.124	11.236	16.422	22.748	14.887	9.6335	5.467	7.1092	6.7491	10.423	7.2411	8.444	8.4835	12.245	6.4621
ENSMUSG00000000901	N/A	54.41	56.518	48.45	40.201	65.411	58.221	60.499	62.405	62.258	58.616	23.396	56.856	35.546	41.844	40.204	56.481	34.544	26.393	45.378	47.82
ENSMUSG00000000902	N/A	2238.1	2138.8	2178.2	2049	2101.7	2351.7	1908.3	2046.2	2158.7	2123.2	2087.7	1946.2	1758.3	1889.7	1722.8	2098.5	2032.7	2080.4	1979.3	1861.1
ENSMUSG00000000903	N/A	1.2227	0.8074	1.02	0	0	0	0	0.82112	1.1973	0	1.3762	0	0	0	1.489	1.4482	0	0.94262	1.4406	2.5849
ENSMUSG00000000915	N/A	4504.4	4145.2	3986.2	4580.4	4050.7	4870	3830.5	3950.4	5385.3	4065	3241	3591.8	2899.4	4419.3	3951.9	4796.5	4795.4	3215.3	3427.1	4064.7
ENSMUSG00000000916	N/A	420.6	369.79	398.31	400.75	329.9	361.88	310.28	403.99	355.59	355.42	390.85	372.85	332.95	346.9	290.36	334.54	396.87	377.99	337.09	346.37
ENSMUSG00000000934	N/A	400.43	422.27	377.91	393.21	391.52	416.68	356.95	384.29	411.86	421.48	342.68	342.23	325.84	384.7	370.77	304.13	304.75	310.12	314.04	347.66
ENSMUSG00000000957	N/A	339.91	369.79	357	427.13	430.38	425.81	454.61	397.42	423.84	435.43	300.02	312.71	305.69	338.8	323.12	272.27	383.05	377.99	360.14	400.65
ENSMUSG00000000958	N/A	17.118	34.718	25.5	12.563	34.127	29.681	41.485	37.772	0	40.938	19.267	42.642	37.916	0	0	27.516	52.967	38.647	13.685	0
ENSMUSG00000000959	N/A	1401.2	1421	1435.7	1319.1	1322.4	1543.4	1345.7	1329.4	1538.5	1353.8	1424.4	1277.1	1240.5	1283.7	1198.7	1404.8	1344.1	1296.1	1314.5	1234.3
ENSMUSG00000000976	N/A	944.53	890.56	863.44	976.13	824.74	914.41	995.65	857.25	859.64	916.46	889.04	818.95	867.32	770.74	897.89	799.42	865.9	752.21	913.32	796.14
ENSMUSG00000000982	N/A	3.0567	8.8814	4.08	2.5125	1.896	6.8495	8.6428	4.9267	3.5918	3.7217	2.7524	2.1868	4.7394	1.3498	0	0	4.6058	4.7131	2.1608	2.5849
ENSMUSG00000000983	N/A	53.798	45.214	46.92	40.201	32.231	36.531	39.757	34.487	27.537	22.33	45.415	41.549	41.47	41.844	16.379	34.757	23.797	45.246	30.972	28.433
ENSMUSG00000001014	N/A	14.061	8.8814	14.28	11.306	11.376	6.8495	17.286	4.9267	15.565	3.7217	8.2573	3.2802	5.9243	6.7491	2.9781	10.138	12.282	7.5409	2.8811	15.509
ENSMUSG00000001016	N/A	1875	2012.8	1914	2189.7	2231.5	1857.4	1950.7	1784.3	1992.3	2058.1	1699.6	1805.2	1963.3	1991	1843.4	1661.1	1860.8	1628.8	1687.6	1786.1
ENSMUSG00000001017	N/A	4492.8	4077.4	4334	4290.2	4314.3	4561.8	4177.9	4224.7	4313.8	4477.1	4544.3	4377.9	4365	4438.2	4208	4832.7	4465.4	4206.9	4408.8	4214.6
ENSMUSG00000001018	N/A	1547.9	1819.1	1751.9	1657	1573.6	1642.7	1749.3	1685.8	1657	1583.6	1312.9	1362.4	1472.8	1364.7	1356.5	1235.3	1295.8	1440.3	1403.1	1429.4
ENSMUSG00000001020	N/A	32.401	33.103	41.31	40.201	42.659	27.398	43.214	32.845	40.707	39.077	28.901	40.455	33.176	52.643	22.336	23.172	27.635	43.36	33.853	52.99
ENSMUSG00000001021	N/A	12.838	9.6888	12.24	12.563	15.168	18.265	17.286	4.1056	7.1837	16.747	26.148	12.027	8.294	9.4487	16.379	36.206	25.332	26.393	20.888	10.339
ENSMUSG00000001023	N/A	3.0567	2.4222	1.02	1.2563	0	0	2.5928	0	0	0	0	86.378	10.664	2.6996	0	1.4482	0.76764	0.94262	0	0
ENSMUSG00000001025	N/A	383.92	336.68	381.48	334.17	298.61	383.57	301.63	396.6	278.97	267.03	396.35	370.66	338.87	309.11	266.54	389.57	384.59	356.31	243.45	254.61
ENSMUSG00000001027	N/A	0.61134	1.6148	2.55	1.2563	1.896	1.1416	0	0.82112	0	0.93041	1.3762	0	0	0	0	0	0	0	0.72028	1.2924
ENSMUSG00000001029	N/A	67.859	87.199	73.441	92.964	91.006	62.787	86.428	72.259	75.428	63.268	45.415	52.483	77.016	80.989	47.649	57.929	58.341	58.442	50.42	78.838
ENSMUSG00000001034	N/A	1045.4	985.83	1006.7	1234.9	1246.6	1035.4	956.75	959.07	1184.1	1023.5	832.61	834.26	721.58	1035.3	690.91	771.9	757.66	799.34	697.95	911.16
ENSMUSG00000001036	N/A	5208.7	5151.2	5009.8	5118.1	5635.7	5109.8	4704.3	4980.1	5135.1	5499.7	5593	6036.6	5318.8	5785.3	5497.5	5632.1	5990.7	5230.6	5728.4	5529
ENSMUSG00000001039	N/A	352.75	388.36	346.29	340.45	292.93	364.17	397.57	348.98	335.24	302.38	284.88	318.18	299.77	314.51	272.49	333.09	308.59	322.37	270.83	298.55
ENSMUSG00000001052	N/A	2749.8	2997.9	2606.6	2745	2803.2	2685	2586.8	2835.3	2723.8	2714.9	2744.2	2757.5	2663.6	2918.3	2988.5	3174.5	2602.3	2426.3	2698.2	2553.8
ENSMUSG00000001053	N/A	487.24	440.84	413.61	380.65	526.13	472.62	367.32	441.76	458.56	430.78	524.34	450.48	398.11	494.03	449.69	508.33	505.87	464.71	506.36	400.65
ENSMUSG00000001054	N/A	1878.7	1614.8	1621.8	1517.6	1586	1799.1	1496.9	1571.6	1599.6	1383.5	1919.8	1704.6	1592.5	1641.4	1569.4	1958	1883.8	1632.6	1709.2	1637.5
ENSMUSG00000001056	N/A	991.6	921.24	850.69	971.1	904.37	933.82	766.61	848.22	938.66	905.29	796.83	789.43	675.37	846.33	756.43	854.45	835.19	756.92	733.25	815.52
ENSMUSG00000001062	N/A	2414.8	2587.7	2631.1	2515.1	2621.2	2751.2	2286.9	2418.2	2714.2	2294.4	2210.2	2268.8	2201.5	2792.8	2772.6	2141.9	2619.2	2150.1	2526.7	2533.2
ENSMUSG00000001065	N/A	890.12	880.06	760.42	844.22	774.5	831.08	740.68	723.41	753.09	669.9	941.33	1000.5	927.75	984.01	903.85	1050	1001	987.86	903.95	955.11
ENSMUSG00000001082	N/A	739.12	727.46	711.46	767.58	614.29	849.34	673.27	679.07	765.06	607.56	597.28	587.15	527.26	642.51	763.88	595.22	636.37	567.46	501.32	602.27
ENSMUSG00000001089	N/A	3811.1	3903	3617.5	3231.1	4244.1	3252.4	4024.1	3607.2	2959.7	3975.7	4778.2	5180.5	4844.9	4077.8	5835.5	4421.4	4420.1	5190	5265.3	4548.1
ENSMUSG00000001098	N/A	2043.1	1983	2046.6	1897	2096.9	2038.9	1894.5	2122.6	2067.7	1939.9	2152.4	1963.7	2053.4	2173.2	1856.8	2239	2249.9	2166.1	2105.4	2056.3
ENSMUSG00000001100	N/A	3300.6	3294.2	3451.2	3055.3	3217.4	3368.8	3123.5	3387.1	3268.6	3178.3	3053.8	2898.6	3052.2	3273.3	3018.3	3110.8	3224.8	3092.7	3097.9	3185.8
ENSMUSG00000001103	N/A	165.06	163.9	153.51	163.32	162.1	165.53	143.47	139.59	173.61	160.96	200.93	404.55	189.58	183.57	190.6	189.72	196.52	185.7	173.59	208.08
ENSMUSG00000001105	N/A	1649.4	1555.9	1776.9	1631.9	1428.6	1522.9	1566.1	1601.2	1451.1	1466.3	1473.9	1565.7	1583	1465.9	1413.1	1423.6	1554.5	1564.7	1488.1	1455.3
ENSMUSG00000001119	N/A	4826.6	4221.9	4593.1	5021.3	5141.8	4722.8	4258.3	4571.2	5375.8	4412	4721.8	4384.5	3776.2	3795.7	4187.2	5089.1	4065.4	4347.3	4006.2	4385.2
ENSMUSG00000001120	N/A	1562	1791.6	1500.4	1782.7	2038.2	1639.3	1388	1766.2	2255.7	1774.3	1657	1578.9	1380.4	2007.2	1788.3	1458.4	1507.6	1558.1	1510.4	1406.2
ENSMUSG00000001123	N/A	166.29	201.85	192.27	179.65	178.22	199.78	193.6	167.51	202.34	159.1	148.63	161.82	159.96	206.52	141.46	114.41	191.91	162.13	130.37	219.71
ENSMUSG00000001127	N/A	5426.3	4816.9	5206.1	5136.9	5137.1	5285.6	5134.7	5162.4	5125.5	5205.7	5189.7	4854.7	5006	5060.4	5086.6	5458.4	5392.7	4780	5088.1	5203.3
ENSMUSG00000001128	N/A	363.75	340.72	322.83	358.04	323.26	320.79	310.28	332.55	328.05	280.05	432.13	436.26	426.55	579.07	482.45	518.46	463.65	432.66	463.14	449.77
ENSMUSG00000001131	N/A	3.6681	11.304	5.61	6.2814	14.22	13.699	17.286	9.0324	10.775	12.095	35.782	27.335	23.697	40.494	22.336	44.895	17.656	52.787	20.888	24.556
ENSMUSG00000001134	N/A	173.62	175.21	150.45	134.42	148.83	146.12	152.11	152.73	171.21	162.82	158.27	207.74	135.07	201.12	226.33	126	154.3	160.24	139.73	133.12
ENSMUSG00000001138	N/A	1400.6	1148.9	1295.4	1206	1187.8	1396.2	1111.5	1085.5	1138.6	1016	1168.4	1150.2	904.05	1168.9	1103.4	1349.7	1302.7	1017.1	1106.4	962.86
ENSMUSG00000001143	N/A	1492.3	1466.2	1529.5	1477.4	1488.3	1642.7	1471	1522.4	1490.6	1409.6	2159.3	1938.6	2055.7	2086.8	1892.6	2152.1	2004.3	1929.5	2055.7	1762.9
ENSMUSG00000001150	N/A	2680.7	2408.5	2692.8	2773.9	2730.2	2836.9	2508.1	2665.4	2538.2	2574.5	2865.3	2791.4	2788	2713.1	2736.9	3031.1	3004.5	2773.2	2824.9	2761.9
ENSMUSG00000001151	N/A	1399.4	1451.7	1494.3	1507.5	1558.5	1494.3	1425.2	1502.7	1607.9	1536.1	1475.3	1489.2	1533.2	1617.1	1679.6	1380.2	1536.8	1521.4	1533.5	1614.2
ENSMUSG00000001155	N/A	1.2227	0.8074	0.51	2.5125	2.8439	1.1416	2.5928	0.82112	2.3946	1.8608	0	1.0934	0	0	1.489	0	0.76764	0.94262	0.72028	1.2924
ENSMUSG00000001156	N/A	975.71	947.88	1036.3	1015.1	869.3	1086.8	1056.1	1106.9	1063.2	933.2	1052.8	1103.2	1116.1	1181.1	1142.1	1096.3	1114.6	1143.4	1113.6	1097.3
ENSMUSG00000001157	N/A	1024	916.4	1020	996.23	935.66	1059.4	1113.2	1040.4	885.98	979.72	1008.8	1087.9	1071.1	919.22	1018.5	1042.7	918.1	955.81	1089.1	960.28
ENSMUSG00000001158	N/A	884	1010.9	1084.8	1006.3	1093	945.24	1113.2	1147.9	998.53	1150	811.97	1037.6	1115	1117.6	1191.2	866.04	872.81	1129.3	1086.9	1010.7
ENSMUSG00000001166	N/A	45.851	58.133	48.96	27.638	52.139	42.239	79.513	41.877	34.721	60.477	33.029	40.455	49.764	31.046	40.204	39.102	46.058	34.877	33.853	23.264
ENSMUSG00000001173	N/A	3434.5	3592.1	3306.4	3358	3507.5	3214.7	3760.5	3618.7	3201.5	3514.2	3652.5	3833.4	3994.2	3191	3777.7	3396.1	3048.3	3679	3710.2	3838.5
ENSMUSG00000001175	N/A	117310	113650	118260	114480	115590	111650	123090	117940	109470	114220	120750	122610	130170	121610	120720	118870	115950	118870	122510	117300
ENSMUSG00000001211	N/A	11145	11124	10719	11467	10853	12015	9828.6	10136	11561	10816	10927	10607	10440	11527	11710	11328	12939	10096	10703	11252
ENSMUSG00000001225	N/A	1.834	2.4222	6.1201	2.5125	7.5838	0	5.1857	1.6422	3.5918	3.7217	4.1287	5.467	1.1849	4.0494	0	2.8964	1.5353	0.94262	2.8811	11.632
ENSMUSG00000001227	N/A	4884.6	4364	4250.9	3733.6	4238.4	4896.3	3646.4	4215.6	4698.1	3901.2	4110.8	3462.8	3327.1	3709.3	3137.4	4140.5	4627.3	3475.4	3609.3	3107
ENSMUSG00000001228	N/A	34.847	33.103	23.46	30.151	59.723	47.947	46.671	46.804	95.782	28.843	17.891	51.389	36.731	26.996	49.138	13.034	31.473	52.787	33.853	63.329
ENSMUSG00000001229	N/A	3204.1	3126.2	3140.6	3084.2	3097	3497.8	2700	3204	3178.8	3047.1	3759.8	3044	3254.8	3658	3339.9	3714.7	4007.1	3369.9	3568.3	3299.6
ENSMUSG00000001240	N/A	370.47	397.24	404.43	376.88	411.42	405.26	437.32	413.03	421.44	405.66	514.71	501.87	500.01	665.46	537.54	470.67	604.9	612.7	529.41	615.2
ENSMUSG00000001247	N/A	96.592	110.61	166.26	129.4	134.61	154.11	178.91	134.66	165.22	151.66	188.54	160.73	175.36	274.01	108.7	146.27	191.91	183.81	129.65	195.16
ENSMUSG00000001248	N/A	4909.1	4682.9	4812.4	4599.2	4422.3	5008.2	4503.7	4799.5	5019	4359.9	4939.2	4260.9	4246.5	4592.1	4330.1	4977.5	4952	4540.6	4539.9	4487.3
ENSMUSG00000001249	N/A	47.685	52.481	58.14	76.633	54.983	43.38	44.078	53.373	49.088	45.59	53.673	49.203	69.907	64.791	81.897	56.481	61.411	60.327	73.469	90.47
ENSMUSG00000001260	N/A	292.83	362.52	414.63	641.96	496.74	291.11	503.01	369.51	472.92	427.06	338.55	397.99	597.17	462.99	681.98	450.4	272.51	290.33	397.59	386.44
ENSMUSG00000001270	N/A	32527	29205	30111	25986	27616	32711	25086	29401	31049	26384	32660	28550	25693	29167	25664	33033	35241	27612	29529	25179
ENSMUSG00000001280	N/A	978.15	997.14	860.89	1020.1	1002	858.48	1084.7	956.61	882.39	1101.6	1162.9	1207.1	966.85	788.29	1286.5	981.9	858.22	1034.1	1082.6	1170.9
ENSMUSG00000001281	N/A	16.506	17.763	15.81	20.1	17.064	18.265	23.335	15.601	15.565	11.165	9.6335	17.494	10.664	16.198	10.423	14.482	14.585	11.311	12.965	14.217
ENSMUSG00000001285	N/A	838.76	690.32	665.05	634.42	760.28	831.08	714.76	665.11	628.57	625.24	799.58	848.47	911.16	637.11	817.48	811.01	687.04	677.74	645.37	642.34
ENSMUSG00000001288	N/A	294.67	290.66	332.01	391.96	302.41	340.19	332.75	346.51	393.9	312.62	231.2	325.83	296.22	313.16	251.65	250.54	266.37	189.47	217.52	283.04
ENSMUSG00000001289	N/A	4275.1	3885.2	3394.6	3369.3	3520.8	3645.1	3316.2	3190.9	3512.8	3257.4	3491.5	3229.9	3157.7	3255.7	3094.2	3619.1	3163.4	3162.5	3174.3	3582.6
ENSMUSG00000001300	N/A	2485.7	2419.8	2382.2	2533.9	2463.8	2545.7	2272.2	2460.1	2440	2697.3	2094.6	2654.8	2343.7	2181.3	2261.8	2289.6	2223.1	2131.3	2266	2235.9
ENSMUSG00000001305	N/A	374.75	346.37	344.76	393.21	368.76	375.58	420.9	376.9	371.16	388.91	366.07	366.29	348.35	326.65	318.65	351.92	346.97	351.6	321.97	360.59
ENSMUSG00000001313	N/A	2564.6	2462.6	2347	1973.6	2192.7	2180.4	2184.9	2277	2116.8	2217.2	2149.7	2347.5	2148.2	1912.7	2120.4	2218.7	2328.2	2266.1	2169.5	1978.7
ENSMUSG00000001323	N/A	4194.4	4160.5	3982.6	4297.7	4163.5	4237.6	4494.2	4015.3	4249.1	4394.3	4354.4	4626.1	4606.7	4439.5	4694.9	3984.1	4354.8	4630.1	4260.5	4302.5
ENSMUSG00000001333	N/A	86.811	96.08	89.251	99.246	99.538	90.186	74.328	64.048	98.177	84.668	55.049	82.004	71.092	62.091	71.474	56.481	52.199	47.131	66.266	63.329
ENSMUSG00000001334	N/A	2579.3	2616	2626.5	2442.2	2544.4	2659.9	2470.1	2661.3	2537	2591.2	2316.2	2634	2489.4	2687.5	2692.2	2425.8	2527.1	2564.9	2547.6	2608.1
ENSMUSG00000001348	N/A	4.8908	6.4592	7.1401	7.5376	3.7919	5.708	8.6428	4.1056	7.1837	7.4433	4.1287	3.2802	10.664	2.6996	7.4452	0	6.9087	12.254	4.3217	0
ENSMUSG00000001349	N/A	17.118	11.304	10.71	2.5125	10.428	2.2832	12.1	10.675	8.3809	4.6521	8.2573	3.2802	9.4789	16.198	1.489	8.6893	23.029	6.5983	7.2028	7.7546
ENSMUSG00000001366	N/A	3246.2	3069.7	3108	2778.9	2821.2	2864.3	3029.3	2876.4	2951.3	2610.7	2762.1	2654.8	2757.2	2597	2631.1	2966	2793.4	2915.5	3091.4	2630.1
ENSMUSG00000001376	N/A	3004.8	2537.6	3087.1	3101.7	3028.8	2935	2899.6	2925.7	2810	3071.3	3198.3	2907.3	3169.5	2933.1	2933.4	2926.9	2791.1	2725.1	2811.3	2954.5
ENSMUSG00000001380	N/A	3520.1	3553.4	3530.2	3398.2	3337.8	3398.5	3380.2	3431.5	3433.8	3390.4	3359.3	3413.6	3378	3134.3	3043.6	3391.7	3354.6	3378.3	3478.2	3215.6
ENSMUSG00000001383	N/A	7228.5	7851.9	7660.8	8018.8	7719.4	7119	7571.1	7750.6	7943.9	8506.8	6993.9	7524.7	7481.2	7706.1	7816	6928.3	6610.1	8158.3	7102	7506.4
ENSMUSG00000001403	N/A	5.5021	10.496	12.75	12.563	6.6359	12.557	12.964	8.2112	13.17	12.095	16.515	10.934	10.664	2.6996	7.4452	10.138	12.282	14.139	9.3636	11.632
ENSMUSG00000001415	N/A	4621.2	4067.7	4314.6	4648.2	4461.2	4628	4130.4	4046.5	4415.6	4253.8	4994.3	4663.3	4298.7	4663.6	4790.2	4359.2	4463.1	4362.4	4709.9	4840.1
ENSMUSG00000001416	N/A	3484.1	3347.5	3344.1	3148.2	2958.6	3641.7	3387.1	3449.5	3017.1	3270.4	4066.7	3671.6	3567.6	3289.5	3211.9	3965.2	3853.5	3712	3764.9	3340.9
ENSMUSG00000001418	N/A	1143.8	1151.3	1189.3	1203.5	1130	1350.5	1191.8	1100.3	1161.4	1023.5	1121.6	1109.8	1192	1256.7	1100.4	1252.7	1198.3	1189.6	1124.4	1271.8
ENSMUSG00000001419	N/A	9873.2	10199	10442	10121	12654	10509	8936.6	9696.6	11894	10847	11453	11519	10184	12794	11230	10623	11572	10811	10737	11012
ENSMUSG00000001420	N/A	29.956	27.451	27.03	18.844	36.023	23.973	25.928	33.666	20.354	19.539	17.891	21.868	26.067	8.0989	22.336	11.586	15.353	12.254	28.811	19.386
ENSMUSG00000001424	N/A	3180.2	2648.3	2694.4	2501.2	2596.5	2649.6	2080.3	2287.6	2622	2625.6	2413.9	2342	2513.1	2622.7	2458.4	2893.6	3145.8	2288.7	2258.1	1999.4
ENSMUSG00000001435	N/A	114.93	127.57	107.1	172.11	182.01	143.84	122.73	142.05	156.84	117.23	93.583	99.499	124.41	172.78	111.68	97.031	138.17	120.65	134.69	169.31
ENSMUSG00000001436	N/A	558.16	563.56	545.7	635.68	558.36	561.66	452.88	498.42	548.35	488.47	544.98	535.76	483.42	526.43	565.83	551.77	590.31	552.37	463.14	515.68
ENSMUSG00000001440	N/A	7631.4	7940.7	7720.4	7408.3	7772.5	7638.4	7681.7	8230.1	7606.3	8368.1	7600.9	7809	8241.9	7176.9	7698.3	7316.4	7127.5	7789.8	8206.9	6932.6
ENSMUSG00000001441	N/A	6277.9	6149.1	7098.2	6381.9	6581.8	6189.7	7067.2	7164.3	6034.3	6668.3	6630.6	6902.6	7130.5	6512.8	7095.3	6756	6987.8	6703.9	7438.3	6913.2
ENSMUSG00000001444	N/A	5.5021	11.304	6.1201	0	10.428	3.4248	8.6428	10.675	5.9864	5.5825	9.6335	9.8405	8.294	8.0989	8.9342	14.482	9.9793	19.795	5.042	5.1697
ENSMUSG00000001445	N/A	1599.9	1456.5	1471.9	1400.7	1457	1580	1490	1553.6	1458.3	1445.9	1542.7	1342.7	1270.2	1352.5	1292.5	1368.6	1484.6	1299.9	1280.7	1353.2
ENSMUSG00000001467	N/A	2040.7	2302.7	2165.5	2483.7	2297	2390.5	2685.3	2198.1	2343.1	2610.7	2087.7	2101.5	2423	2300.1	2550.7	2480.8	2266.1	2193.5	2267.4	2414.3
ENSMUSG00000001472	N/A	14296	13707	13715	13040	13384	13692	12468	13570	13511	13759	13731	11719	12212	13698	12612	13453	13266	12266	13791	12365
ENSMUSG00000001473	N/A	11.616	24.222	19.89	26.382	28.439	19.407	33.707	18.886	27.537	20.469	27.524	24.055	15.403	29.696	13.401	20.275	30.706	19.795	18.727	28.433
ENSMUSG00000001482	N/A	1840.8	1795.7	1805.9	1623.1	1653.3	1970.4	1741.5	1738.3	1718.1	1643.1	1968	1940.8	1753.6	1718.3	1804.7	1963.8	2036.5	2086	1829.5	1809.4
ENSMUSG00000001493	N/A	8.5588	13.726	20.4	16.332	22.751	19.407	18.15	16.422	16.762	14.887	8.2573	16.401	9.4789	20.247	22.336	14.482	9.9793	7.5409	10.804	11.632
ENSMUSG00000001494	N/A	4.2794	4.037	2.55	5.0251	0.94798	0	2.5928	3.2845	3.5918	2.7912	4.1287	2.1868	3.5546	5.3992	1.489	0	4.6058	0.94262	0.72028	1.2924
ENSMUSG00000001496	N/A	14.672	12.918	14.28	32.663	27.491	7.9911	35.435	18.065	23.946	36.286	16.515	26.241	23.697	28.346	47.649	18.827	16.12	9.4262	15.846	32.311
ENSMUSG00000001497	N/A	3.0567	0.8074	0	3.7688	0.94798	1.1416	4.3214	2.4634	1.1973	1.8608	0	2.1868	0	0	0	0	0.76764	0	2.1608	1.2924
ENSMUSG00000001506	N/A	184.63	319.73	241.23	320.35	325.16	285.4	276.57	302.99	344.82	227.02	177.53	301.78	254.75	274.01	204	179.58	372.3	256.39	287.39	294.67
ENSMUSG00000001507	N/A	846.71	802.55	892	687.18	803.89	906.42	642.16	830.16	902.75	677.34	631.68	619.95	612.57	786.94	698.36	538.74	776.08	707.9	690.75	739.27
ENSMUSG00000001508	N/A	10.393	8.074	12.75	13.819	10.428	5.708	6.9142	12.317	10.775	4.6521	4.1287	9.8405	22.512	1.3498	7.4452	27.516	6.9087	4.7131	9.3636	9.047
ENSMUSG00000001510	N/A	0	0	1.53	1.2563	0	0	0	0.82112	4.7891	0	0	0	0	1.3498	0	1.4482	0.76764	1.8852	2.1608	1.2924
ENSMUSG00000001517	N/A	47.685	75.088	59.16	43.97	102.38	74.203	122.73	61.584	59.864	52.103	74.316	108.25	90.049	40.494	32.759	34.757	57.573	82.95	56.902	89.178
ENSMUSG00000001518	N/A	585.06	502.2	606.91	564.07	528.97	654.13	524.62	557.54	550.75	542.43	615.17	548.88	560.44	458.94	537.54	616.94	695.48	542.95	599.99	542.82
ENSMUSG00000001520	N/A	482.35	461.02	502.86	394.47	459.77	402.98	443.37	464.76	512.43	448.46	569.75	463.6	502.38	442.74	506.27	495.29	505.11	492.99	472.5	476.91
ENSMUSG00000001521	N/A	710.38	763.8	826.72	778.89	667.38	873.32	763.16	754.61	671.67	705.25	756.92	745.69	740.54	807.19	687.94	822.59	908.12	894.54	782.95	774.17
ENSMUSG00000001524	N/A	545.93	495.74	469.2	476.13	442.71	509.15	473.62	500.89	431.02	468	591.77	429.7	523.71	511.58	476.49	551.77	539.65	528.81	469.62	379.97
ENSMUSG00000001525	N/A	19767	17669	18162	17051	17671	20721	16468	17833	18663	17622	20554	17648	16171	17615	16049	20211	20036	17639	17646	15346
ENSMUSG00000001542	N/A	1105.3	1109.4	1155.7	1185.9	1245.6	1135.9	1129.6	1112.6	1188.9	1341.7	1286.8	1094.5	1190.8	1116.3	1295.5	1270.1	1262	1256.5	1295.8	1283.4
ENSMUSG00000001552	N/A	1434.2	1224.8	1417.3	1217.3	1511.1	1459	1197	1549.5	1751.6	1496.1	1677.6	1597.4	1370.9	1421.4	1265.7	1500.4	1645	1461.1	1441.3	1389.4
ENSMUSG00000001555	N/A	161.39	144.52	196.35	192.21	177.27	168.96	146.06	204.46	203.54	166.54	137.62	158.54	138.63	139.03	131.04	169.44	150.46	127.25	154.86	137
ENSMUSG00000001558	N/A	12.227	10.496	8.1601	11.306	12.324	15.982	6.0499	8.2112	10.775	9.3041	11.01	12.027	16.588	14.848	5.9562	20.275	19.191	12.254	8.6434	15.509
ENSMUSG00000001569	N/A	1269.2	1580.1	1422.4	1271.4	1173.6	1443	1423.5	1392.6	1335	1165.8	1761.6	1349.2	1418.3	1159.5	1304.4	1154.2	1390.2	1453.5	1472.3	1393.2
ENSMUSG00000001576	N/A	4869.4	4837.9	4944.5	4540.2	4687.8	5214.8	4472.6	4942.3	5044.1	4727.4	5008.1	4793.4	4465.7	4816.1	4246.7	4919.6	5174.7	4985.5	4921.7	4489.9
ENSMUSG00000001583	N/A	14.061	8.074	6.6301	7.5376	14.22	7.9911	12.1	14.78	5.9864	13.026	2.7524	8.7471	7.1092	10.798	10.423	7.2411	13.817	12.254	5.042	11.632
ENSMUSG00000001588	N/A	1.2227	1.6148	5.61	3.7688	4.7399	1.1416	3.4571	4.1056	1.1973	1.8608	1.3762	3.2802	3.5546	2.6996	2.9781	7.2411	3.8382	0.94262	3.6014	5.1697
ENSMUSG00000001604	N/A	1.834	9.6888	11.22	16.332	8.5318	9.1327	12.964	10.675	16.762	7.4433	5.5049	6.5603	8.294	10.798	13.401	8.6893	7.6764	5.6557	12.965	6.4621
ENSMUSG00000001622	N/A	6.1134	14.533	15.81	8.7939	14.22	10.274	17.286	6.569	10.775	13.956	6.8811	10.934	10.664	12.148	23.825	4.3447	5.3735	13.197	12.965	12.924
ENSMUSG00000001627	N/A	1198.2	1157	1234.7	1522.6	1279.8	1235.2	1356.9	1298.2	1187.7	1355.6	1674.9	1523.1	1786.8	1688.6	1599.2	1939.2	1643.5	1640.2	1712.1	1752.5
ENSMUSG00000001630	N/A	1303.4	1329	1352	1174.6	1280.7	1333.4	1468.4	1352.4	1170.9	1311	1475.3	1359.1	1360.2	1316.1	1325.2	1399	1374.8	1525.2	1492.4	1292.4
ENSMUSG00000001632	N/A	1225.7	1572.8	1560.1	1375.6	1450.4	1341.4	1334.4	1316.3	1709.7	1378.9	1161.5	1612.8	1573.5	1797.9	1730.3	989.14	1543.7	1241.4	1547.9	1609.1
ENSMUSG00000001642	N/A	1498.4	1401.6	1325	1392	1257	1379	1239.4	1254.7	1241.6	1156.5	1096.8	1192.9	1090.1	1002.9	996.17	1223.7	1200.6	1106.6	1175.5	930.55
