Name	Log2ratio_Log10fdr
Pde2a	-0.001610223
Dclre1a	-0.00161863
Letmd1	-0.001636936
Afmid	-0.001651648
Prmt5	-0.001651936
Sec11c	-0.001655824
Herpud2	-0.001667335
Acp5	-0.001673239
Olfr392	-0.001679019
Ccl27b	-0.001680373
Dph3	-0.001682559
Vapb	-0.001683676
Shb	-0.001683876
Dll3	-0.001691599
Tspan11	-0.001693023
Rps3a1	-0.001693817
Ccdc22	-0.001695375
Edil3	-0.001701653
Car4	-0.001702225
ATP6	-0.001705988
Ccdc63	-0.001712724
Nelfa	-0.001721292
Gnb1	-0.001724805
Zfp273	-0.00172603
Pfdn2	-0.001728727
Tspan2	-0.001732527
Pmel	-0.001733822
Mrpl34	-0.001740069
Sprtn	-0.001741943
Pigbos1	-0.00174409
Ndufs1	-0.001747939
Pcbp1	-0.001751299
Dnal4	-0.001752834
Pgs1	-0.001756449
2310039L15Rik	-0.001763804
Orc6	-0.00176509
Ywhaq	-0.001768673
Aldh1a1	-0.001769135
Polr2d	-0.001772815
Eef2	-0.001772959
Kctd7	-0.001774021
Fads1	-0.001779547
Lamp1	-0.001786104
Malsu1	-0.001788624
Cactin	-0.001800196
Gpx8	-0.001805464
Atp5g3	-0.001816037
Mycbp2	-0.001817619
Pan2	-0.001825611
Lrrc25	-0.001826433
BC016548	-0.00182757
Mapkapk2	-0.001827606
Il15ra	-0.001837678
Hcn2	-0.001845589
Incenp	-0.001847495
Ccdc90b	-0.001849651
Nptn	-0.001852384
1700001L19Rik	-0.00185432
Nudcd2	-0.001862985
Pus1	-0.001867474
Spire2	-0.001868028
Cd300a	-0.001870493
Setd3	-0.001875183
G630016G05Rik	-0.001875582
Oit3	-0.001875828
Tmem108	-0.001879392
Ube2i	-0.001886586
Clip3	-0.001890383
Rps2-ps10	-0.001891423
Zrsr2	-0.001901726
Cops9	-0.001905121
Galnt2	-0.001913038
Ccdc130	-0.001916159
Psme3ip1	-0.001917111
Rpl14	-0.001919239
Gdi1	-0.001925608
Prr22	-0.001926619
Fam13c	-0.001932201
Adcy7	-0.001934211
Tcte3	-0.001936034
Zfp119b	-0.001948073
Mppe1	-0.001948191
Tafa2	-0.001948875
Rps25	-0.00195705
Cyb5rl	-0.001963884
Arg2	-0.001967113
Col3a1	-0.001979299
Pde1b	-0.00198854
Rtl9	-0.001999273
Ndufc1	-0.002005272
Sec24d	-0.002008379
Pde6a	-0.002014151
Osbpl7	-0.002015462
Eif3c	-0.002017398
Mtpap	-0.002021076
3010001F23Rik	-0.002021851
Gabrr3	-0.002030533
Eps8l1	-0.002031572
Kcnc3	-0.002031576
Pogk	-0.002032194
Ensa	-0.002037688
Atp5md	-0.002045576
Abcc10	-0.002046851
Msh3	-0.002082305
Thumpd2	-0.002082528
Safb	-0.002082702
Vcpkmt	-0.002093179
Atp5e	-0.002093663
Ern2	-0.002099808
Cyp2u1	-0.002161779
Tdrd7	-0.00216848
Zfp386	-0.002177173
Adam32	-0.002182185
Napsa	-0.002187385
Ndst2	-0.00218922
Arid3b	-0.002190824
Ccdc18	-0.00219471
Cntrl	-0.002196348
ND1	-0.002207479
Cplane1	-0.002219663
Syngr3	-0.002220783
Mtln	-0.002226323
Dlgap2	-0.002228048
Klhl14	-0.002231825
Gucy2c	-0.002233564
Utp14b	-0.002239855
Gpr45	-0.002248677
Lrrc27	-0.002254356
Snrpa1	-0.002261504
Cracd	-0.002265667
Colgalt2	-0.00227734
Pdp2	-0.00227741
Pcdhgc5	-0.002279697
Fam104a	-0.002283737
Tppp3	-0.002287169
Tnpo2	-0.002304371
Hsbp1	-0.002313163
Trpc3	-0.002315094
Rps3a3	-0.002318901
Cbx3	-0.002328435
Sis	-0.00234068
Gys1	-0.002341285
Glyctk	-0.002347665
Foxj3	-0.0023485
Fzd8	-0.002353713
Gm14308	-0.00235539
Acer1	-0.002355825
Pdha1	-0.002371249
Mturn	-0.002376208
Alms1	-0.002376956
Dnaaf5	-0.00237696
Stk32a	-0.002380579
Zfp979	-0.002382828
Gpx7	-0.002387248
Gap43	-0.002397221
F9	-0.002397782
Ddx42	-0.002407565
Col6a4	-0.002414931
Plcb1	-0.002428732
Ggnbp1	-0.00242892
Mrpl20	-0.00243328
Fkbp11	-0.002439645
Setmar	-0.002446919
U2af1	-0.002452196
Ttk	-0.002452843
Gpkow	-0.002455844
Mavs	-0.002457495
Pmm1	-0.002463274
Flvcr1	-0.002463595
Nell2	-0.00246404
4932441J04Rik	-0.002470204
Ropn1l	-0.002502676
Tm2d3	-0.002507205
Tmem245	-0.002510145
Car3	-0.00251342
Cyp2j13	-0.002520093
C130050O18Rik	-0.002521073
1110059G10Rik	-0.002531624
Ints2	-0.002543774
Morc4	-0.002550927
Dck	-0.002551194
Gm15663	-0.002555211
Sav1	-0.002555972
Arhgdia	-0.002558449
Rps9	-0.002567693
Ctnnd2	-0.002580847
B130024G19Rik	-0.002585154
1810034E14Rik	-0.002587251
Krba1	-0.002592826
Gm2093	-0.002595246
Chsy3	-0.002599023
Abca8b	-0.002600309
Ppp1r12c	-0.002605374
Fam163a	-0.002612902
4931440P22Rik	-0.002613132
Tmem138	-0.002614932
Rps17	-0.002617401
Cog5	-0.002630918
Cdr1os	-0.002632224
Sart1	-0.002647082
Trim56	-0.002656661
Snurf	-0.002657375
Gm12537	-0.002665624
Smg6	-0.002670654
Tesmin	-0.002670807
Gm13889	-0.002678209
Ndufc2	-0.002693186
Crebzf	-0.002696587
Bcl9l	-0.002704575
Rap1gap	-0.002716886
Spa17	-0.002727939
Sfswap	-0.00273397
Rps19bp1	-0.002734259
AA386476	-0.002735026
Gpld1	-0.002746618
Zfp518b	-0.002748124
Serpinf1	-0.002749776
Atp6v1c2	-0.002749925
Mrpl30	-0.002760245
Pigv	-0.002764568
Clrn2	-0.00277665
A430035B10Rik	-0.002792672
Ncoa6	-0.002799586
Grid2ip	-0.002800612
Cgn	-0.002803974
Lrrc42	-0.002806168
S100a6	-0.002815572
Pdzd4	-0.002831668
Actr1a	-0.002845975
Prdm5	-0.002847715
Mal2	-0.002852069
Spock1	-0.00286884
Idi1	-0.002875563
Ly6e	-0.002883267
Trmt10a	-0.002886422
Slc27a2	-0.002895309
Luc7l2	-0.002903786
1110038F14Rik	-0.002912194
Tmem176a	-0.002922251
Dhdds	-0.002952553
Them6	-0.00295362
Slc35b4	-0.002953703
Six2	-0.002956026
Psmb4	-0.002974557
Angpt2	-0.002978071
Card6	-0.002980621
Arfrp1	-0.002983118
Scly	-0.002986554
Atp6v1b2	-0.002986734
Polh	-0.002993297
Psma5	-0.002993426
5330434G04Rik	-0.003008705
Septin1	-0.00300913
Rtf1	-0.00301449
Tmem14a	-0.003015121
Atl1	-0.003016159
Arhgef2	-0.003038692
Dnase1l1	-0.003047474
Ckb	-0.003064815
Coro1c	-0.003067194
Orai3	-0.003072072
Zfp668	-0.003072819
Cda	-0.00307549
Rspry1	-0.00308454
Gbp7	-0.003085886
Anpep	-0.00308737
Hsd11b1	-0.003091168
Nprl2	-0.003094943
Lct	-0.003098464
Tppp	-0.003104245
Ngf	-0.003120978
D130040H23Rik	-0.003130236
Hba-a2	-0.003137321
Cops4	-0.003150292
Gm6787	-0.003152136
Synm	-0.003160052
Psma4	-0.003161185
Snrpd3	-0.003163379
Rnd1	-0.003166009
9130019O22Rik	-0.003171592
Rcc1	-0.003174947
Ntan1	-0.003176109
Rab36	-0.003180822
Dcaf6	-0.00318792
Gm20498	-0.003195087
Hes7	-0.003215606
Itfg2	-0.003217328
Eif4ebp3	-0.003219448
Spats2	-0.003222665
Tceal7	-0.003222909
Ncl	-0.003223757
Wdr89	-0.003236417
Acap3	-0.00324366
Wtap	-0.00326775
Mrps24	-0.003271478
Kcnab3	-0.003273712
Vkorc1	-0.003274563
Fgf18	-0.003286345
Hgs	-0.003293343
Map2k1	-0.003295965
Gm29443	-0.003302803
Ptpra	-0.003309199
Capza2	-0.003326328
Ube2z	-0.003326534
Katnbl1	-0.003337586
Nrsn2	-0.003337774
Vps45	-0.003338205
Tor1a	-0.003340143
Myo1g	-0.003354796
Atp6v1f	-0.003355077
Emd	-0.003361147
Pex7	-0.003362112
Fam131c	-0.003375519
Hira	-0.003379967
P2rx1	-0.003381854
Fam122a	-0.003388023
Rpl30	-0.003390595
Med22	-0.003397572
Insyn2b	-0.003420184
Dpp10	-0.003421202
Arfip2	-0.003422505
Map3k5	-0.003427487
Gm25835	-0.003433189
Nlrp4f	-0.003440278
Arap3	-0.003440552
Gm6712	-0.003445021
Gnl3	-0.003448529
Cntnap4	-0.003454276
Resp18	-0.003455282
Micu3	-0.003459377
Nlrx1	-0.003466761
Mcub	-0.003475998
Nvl	-0.003506454
Tmem11	-0.003514824
Tdrp	-0.003515709
Gm28729	-0.003516462
Chmp1a	-0.003520293
Sytl4	-0.003527856
Ankra2	-0.003548458
Dctn5	-0.003554398
Foxo6os	-0.003555926
Ubb	-0.003556177
Mipep	-0.003557439
Tmem35a	-0.003557921
Rpl38	-0.003559768
Gnb3	-0.003560333
Nop56	-0.003564166
Fscn2	-0.003570031
Dcun1d4	-0.003571307
Sqstm1	-0.003574622
Lsm10	-0.003578141
Pcbp3	-0.003596434
Jak3	-0.003604805
Kbtbd6	-0.003609498
Sp2	-0.003663467
Dnajc2	-0.003665797
Gnptg	-0.003669592
Chn2	-0.003671457
Hsd3b7	-0.003676123
Tubb5	-0.00367913
B230208H11Rik	-0.003686177
Stag3	-0.00369599
Il21r	-0.003705119
Ttn	-0.003709393
Zfp628	-0.003721257
Borcs8	-0.003723913
Rrp12	-0.003729557
Asnsd1	-0.00373858
Kctd16	-0.003744293
COX2	-0.003746391
Adgrl2	-0.003749289
Psmd13	-0.003754805
Nhlrc1	-0.003755572
Ikbkg	-0.003756046
Zfp592	-0.003759934
Pcp4l1	-0.00376212
Dkc1	-0.003764541
Fam76a	-0.003767872
Armh3	-0.003775682
Arhgap33	-0.003778798
Itprid1	-0.003779845
Mtx2	-0.003817635
1500011B03Rik	-0.003822324
Atp6v0d1	-0.003824633
Nup107	-0.003834816
BC048403	-0.003852167
Folr1	-0.003852882
Pttg1ip	-0.003853822
Nudt13	-0.003856808
Fermt3	-0.003862049
Hvcn1	-0.003875393
Vps72	-0.003881002
Bhmt2	-0.003881256
Sf3b4	-0.003884629
Gfer	-0.003894637
Spry1	-0.003900241
Ctnna2	-0.0039007
Kcnj15	-0.003908425
Atp5c1	-0.003912631
Lmo7	-0.003932
Nap1l5	-0.003934285
Rps7-ps3	-0.003936815
Aldh1l1	-0.0039412
Idh3g	-0.003942459
Nudt15	-0.003942637
Amfr	-0.003950428
Eno2	-0.003965199
Nabp2	-0.003970507
Gm26705	-0.003983944
Fbxo5	-0.003984453
Rxylt1	-0.003985395
Khdrbs1	-0.003988003
Capns1	-0.003994966
Arxes1	-0.003995409
2610528A11Rik	-0.004007878
Tmem242	-0.004014058
Il17rb	-0.0040189
Nr2c1	-0.004027071
Trim34a	-0.004028943
Celsr2	-0.004029671
Pus7	-0.004034206
Zfp612	-0.004039296
Fam163b	-0.004043548
Ecsit	-0.004049233
Htr2c	-0.004051068
Timm17a	-0.004052738
Gm15614	-0.00405371
Rassf1	-0.004055145
Gpr146	-0.004060267
Tmem254c	-0.004081454
Etv4	-0.004104234
Esd	-0.004118102
Ftl1-ps1	-0.004132187
Frmd4b	-0.004134538
Stx8	-0.004140099
Gnl2	-0.004167564
Gna12	-0.004179709
Fcer1g	-0.004186104
Lima1	-0.004194071
Sri	-0.004198188
Jakmip2	-0.004198207
Tfap4	-0.004200645
Tle4	-0.004217263
Igf2os	-0.004222269
Jarid2	-0.004237454
Pqbp1	-0.004239256
Gfra1	-0.00424285
Bmp15	-0.004255823
Ubl7	-0.004260121
Gtf2h3	-0.004263838
Ccdc33	-0.004265167
Adamtsl5	-0.004273002
Scube3	-0.004279993
Tysnd1	-0.004286241
Alkbh4	-0.0042884
Zeb1	-0.004291878
Marchf8	-0.004294018
Skiv2l	-0.004299042
Dhx38	-0.004300541
AW146154	-0.004307971
Tcf24	-0.004316201
Meiosin	-0.004323615
Urod	-0.004326607
Syf2	-0.004329922
Rps29	-0.004350182
Tfpi	-0.004362274
Gbf1	-0.004371842
Mcm3	-0.004388237
Tln1	-0.004403085
Ctu1	-0.004404758
H2-K2	-0.004406329
Odc1	-0.004417602
Tmem131	-0.004418028
Cep112	-0.004429458
Cox7c	-0.004433687
Aimp1	-0.004439149
Arhgap1	-0.00444713
Rpl10a-ps1	-0.00444973
Tmx4	-0.004457264
Trim71	-0.004473368
G0s2	-0.004475899
Amacr	-0.004488153
Celf1	-0.004506086
Nme5	-0.004512524
Ndufv2	-0.004513048
H2-Bl	-0.004514328
Sv2a	-0.00452202
Prxl2a	-0.004538766
Xrcc5	-0.004558825
Rab28	-0.00456125
Dbndd1	-0.004574597
Zfp74	-0.004583358
Trafd1	-0.004583605
Cbfa2t2	-0.004583821
Kdm1b	-0.004596253
Tia1	-0.004601818
Lnx1	-0.004604468
Gm10125	-0.004612414
Rp9	-0.004614792
Gkap1	-0.004617081
Cfl2	-0.004619208
Brip1	-0.004642699
Crtc1	-0.004668358
Mup5	-0.004677988
Rtcb	-0.004690318
Asic4	-0.004701716
Miga2	-0.004710658
Rps6ka6	-0.004712601
Stk11ip	-0.004728562
Susd4	-0.004746604
Snupn	-0.004747205
Phykpl	-0.004756969
Pcdh9	-0.004766148
Evc	-0.004771361
Foxk1	-0.004774905
Arl10	-0.004800962
Igsf21	-0.004803924
Yaf2	-0.004807243
Ccne1	-0.00483128
Nfrkb	-0.004836757
Adgra3	-0.004859144
Mrpl28	-0.004872017
Decr2	-0.00487397
Psmg3	-0.004874514
Cldn2	-0.004883447
Eloa	-0.004890448
Tnfaip8l2	-0.004898147
Ifitm2	-0.004906936
Cd209a	-0.004920721
Golt1a	-0.004920921
Ntn5	-0.004923234
Ccdc146	-0.004927766
Prpf8	-0.004933889
Lrch2	-0.004938519
B3galnt1	-0.004939027
C4bp	-0.004941214
Cks1b	-0.004947031
Hspa14	-0.00496768
Fbxl12	-0.00497719
Meox1	-0.00499608
Sidt2	-0.005010662
Gpr173	-0.005012182
D7Ertd443e	-0.005014226
Ttll7	-0.00501544
Rangrf	-0.005030732
Doc2g	-0.005035749
Gpalpp1	-0.005037143
Kcna6	-0.005037946
Lgals3bp	-0.00503889
Enho	-0.005044917
Tsr3	-0.005067613
Pdk2	-0.005067837
Rbm42	-0.005076458
Epb41l3	-0.005084198
Prmt6	-0.005088228
Gprin2	-0.005116785
Arfgef1	-0.005134474
Syne2	-0.005140758
Gm14322	-0.005147922
Snora28	-0.005154259
Ndufs3	-0.005159285
Dusp22	-0.005163325
Sc5d	-0.005163507
Neo1	-0.00517142
Pla2g7	-0.005177913
Tmem41a	-0.005178588
Sephs1	-0.005186662
2900076A07Rik	-0.005205546
D8Ertd738e	-0.005223423
Asb8	-0.005225568
Emx2os	-0.005232408
Ino80b	-0.005232547
Atp5h	-0.005235056
Gm26876	-0.005248397
Bbs10	-0.00525015
Azin2	-0.00525027
Ahr	-0.00525858
Ctnnb1	-0.005284789
Xaf1	-0.005290736
Slc13a1	-0.005309007
Gosr2	-0.005311609
Trmt1	-0.005314952
Ik	-0.005324267
Agpat1	-0.00532449
Scnm1	-0.00533374
Taf1b	-0.00533469
Odf2l	-0.005342878
Tmem229b	-0.005344591
Glg1	-0.005361022
Zfp512	-0.005364465
Uspl1	-0.005396028
Brd1	-0.005422264
Tbr1	-0.005426786
Mgat2	-0.005430251
Rspo2	-0.005441286
Zfp579	-0.005452382
Gnaz	-0.005453593
Ergic1	-0.00546332
Dguok	-0.005490115
Kcnk12	-0.005502819
Caskin2	-0.005508761
Sgip1	-0.005512355
Phc2	-0.005519703
Usp3	-0.005519944
Bin3	-0.005522038
Ptdss2	-0.00552394
Ubr7	-0.00552415
Wwc2	-0.005526691
Eif2ak3	-0.005529162
Nutf2-ps1	-0.00554727
Zmat2	-0.005553272
Ehmt1	-0.005558095
Xpnpep1	-0.005560174
Nphp4	-0.005565959
Ankrd27	-0.005570824
Gm2000	-0.005574
Spindoc	-0.005583295
2810021J22Rik	-0.005600144
Col9a2	-0.005665658
Pcdhgb7	-0.005693809
Gm4952	-0.005703979
Atp9a	-0.005705643
S100a4	-0.00572404
Washc5	-0.005738656
Gm3667	-0.005748925
Nrn1l	-0.005750225
Asb1	-0.00580034
Cyth2	-0.005811328
Nrde2	-0.005812835
Socs1	-0.005833626
Bzw2	-0.005867925
Ndufa3	-0.005868346
Wbp1	-0.005895243
Gm10269	-0.005900394
Cdh8	-0.005939011
Syt16	-0.005939212
Fmo4	-0.005940487
Trim67	-0.005956664
Pcdhgb4	-0.005958151
4933427I22Rik	-0.005959156
Ostf1	-0.005961391
Eef1b2	-0.005988092
Acaa1a	-0.005988786
Eif2s3x	-0.006010085
Smarcal1	-0.006012143
Ugp2	-0.006017442
Hmgb1	-0.00601909
Bank1	-0.006022176
Mbd3	-0.006037563
Csrnp2	-0.006046246
Sfxn2	-0.006050695
Kcnn3	-0.006051144
Slitrk3	-0.006059189
Cask	-0.006076919
Acvr1	-0.006076928
Naip2	-0.006081224
Gnao1	-0.006098236
Slc35e4	-0.006109263
Zfp69	-0.006113771
Maf1	-0.006118
Acy3	-0.006136784
Pnoc	-0.006137199
Zgrf1	-0.006159562
Zfp786	-0.006161965
Evi2b	-0.006166495
Vill	-0.006171441
Kifbp	-0.00617689
Slc39a7	-0.006184754
Kif1a	-0.006185953
Inhbb	-0.00618824
Serf1	-0.006191933
Colca2	-0.006214389
Adcy2	-0.006223629
Ift140	-0.006228384
St3gal4	-0.006230122
Hebp2	-0.006231727
Inka1	-0.006240676
Gucd1	-0.006248128
Rbp4	-0.006253796
Mylk4	-0.006262271
Tmeff2	-0.006267641
Zdhhc18	-0.006277955
Dido1	-0.006290625
Scd2	-0.006305104
Id2	-0.006323915
Rpa2	-0.006348332
Lrmda	-0.006355292
Trip10	-0.006370348
Tmem255b	-0.006376342
Cdh6	-0.006439127
1700108F19Rik	-0.006452264
Ccdc110	-0.006453409
Araf	-0.006491706
Polm	-0.006529754
Exosc9	-0.006531766
Dcaf11	-0.00653253
C1ql1	-0.006532599
Abi1	-0.006544132
Tomm40l	-0.006546015
Neu3	-0.006548927
Jmjd8	-0.00654986
Rad9a	-0.006550185
Caly	-0.006585727
Jmjd4	-0.006589048
Lamtor4	-0.006613668
Brsk2	-0.006628416
Csf2rb2	-0.00663391
H2ax	-0.006663076
Csnk2b	-0.006668299
A930006K02Rik	-0.006669839
Cdv3	-0.006676447
Eogt	-0.006688814
Spag6	-0.006702684
Poglut3	-0.006731436
Tle6	-0.006738458
Rpl21	-0.00674796
Ggt7	-0.006757533
Fgf14	-0.006760092
Nedd8	-0.006764622
Noc4l	-0.006776961
Pam	-0.006777568
Tmem43	-0.006821453
B4galnt1	-0.006843318
Atp5b	-0.006843635
Trp53	-0.006845443
Atp8b2	-0.006846756
Serping1	-0.00684699
Cpsf1	-0.006858093
Clk3	-0.006859186
Tbc1d9b	-0.006873102
Slc6a1	-0.006875252
Idh3b	-0.006877399
Paics	-0.006881675
Prkaa1	-0.006898421
Rcl1	-0.006918881
Wdr18	-0.006924675
Nrxn3	-0.006927674
Ppfibp2	-0.006936934
Pfkfb2	-0.006957841
Mttp	-0.006959619
Bet1l	-0.006968861
Colec11	-0.006970686
Srrm1	-0.006984596
Gak	-0.007002548
Elp5	-0.007017738
Dleu7	-0.007021279
Fank1	-0.007028791
Ap2a2	-0.007034157
Eva1c	-0.007046856
Ubqln4	-0.007047901
Pigyl	-0.007088011
Ufd1	-0.007092829
Ccdc13	-0.007102721
Tmem59l	-0.007107402
Zfp820	-0.007109551
Dvl1	-0.007117203
Pigs	-0.007147989
Znrf3	-0.007166788
Gm867	-0.00717507
Ndufb6	-0.00717564
Raver1	-0.007199319
Rnft2	-0.007201327
4930511M06Rik	-0.007204006
Nlrp1a	-0.007204153
Dop1b	-0.007208614
Lrfn1	-0.007225077
Hyal3	-0.007231349
Nkain2	-0.007239357
Lrmp	-0.007244206
Prr15	-0.007260656
Aldh1a7	-0.007267597
Exosc10	-0.00727924
Snhg18	-0.007284257
Ypel2	-0.007285961
5730455P16Rik	-0.007299312
Phyhipl	-0.007326778
Spout1	-0.007331952
Rragb	-0.00735022
Olfm2	-0.007359532
Kyat3	-0.007388033
Lmnb1	-0.007404046
Scyl2	-0.007411892
Rnf19b	-0.007437942
Mtx3	-0.007457861
Chchd7	-0.007464466
Atp6v1e1	-0.007467039
Tph2	-0.007472142
Rsph4a	-0.007473833
Dhfr	-0.007479777
Cbarp	-0.00749091
Tab2	-0.007498335
Stradb	-0.007523661
Scmh1	-0.007531225
Csmd3	-0.007549168
Vwa5b1	-0.0075535
Taf4b	-0.00755483
Klc4	-0.007564238
Siglecf	-0.007566339
Crhbp	-0.007567258
Dhx32	-0.007575855
Rps14	-0.007576996
Lbhd2	-0.007581965
Pear1	-0.007583468
Tmed3	-0.007604014
Pon3	-0.007608644
Pik3r4	-0.007624246
2310011J03Rik	-0.007646538
Slc26a6	-0.007654863
Nqo1	-0.007655144
Ruvbl1	-0.007656263
Cfl1	-0.007671796
Card9	-0.007718333
Zfp784	-0.00771981
Acly	-0.007728373
Ltbp2	-0.007744237
Piezo2	-0.007752525
Nod2	-0.007754312
Rps12-ps3	-0.007792701
Cacna1d	-0.007802207
Gnb1l	-0.007810686
Eftud2	-0.00782478
Rem1	-0.00782569
Kdelr2	-0.007841044
Metap1d	-0.007867669
B4galt7	-0.007876048
Dcun1d1	-0.007896271
Arap2	-0.007909543
Pdpn	-0.007913024
Oprl1	-0.007921275
Il7	-0.007922696
Tax1bp3	-0.007934866
Mustn1	-0.007938729
Mogs	-0.0079393
Zfp652os	-0.007972545
Gm22442	-0.007974175
Slc47a1	-0.007975401
Zbtb48	-0.007976104
Pip5k1c	-0.007995932
Ntm	-0.008034826
Phc1	-0.008038909
Ndufb5	-0.008040433
Ctnna3	-0.008073036
Chd1l	-0.008077586
Fbxl5	-0.008098117
4930522L14Rik	-0.008104295
Tm2d2	-0.008128356
Tdrd6	-0.008130915
Gzmk	-0.008145879
Edc4	-0.008160633
Ttc17	-0.008173668
Cd59b	-0.008185211
Gosr1	-0.008186192
Cdc42ep3	-0.008187089
Htr6	-0.008188015
Traf3ip3	-0.008188927
Dus2	-0.00819321
Mapk12	-0.008213178
Sapcd2	-0.008216165
Top3b	-0.008217708
Dnajc10	-0.00823347
Setd1a	-0.008239888
Gm17981	-0.008249468
Rcc2	-0.008266202
Lrrc39	-0.008275502
Slc38a7	-0.008276122
Smim20	-0.008285078
Polr1e	-0.008290294
Whrn	-0.008295006
Anxa6	-0.0083119
Pmvk	-0.008328066
Atoh7	-0.008328564
Smim18	-0.008329236
Psmb1	-0.008359186
Ptbp1	-0.008364425
Eif1ad	-0.008377255
Oaz2	-0.00838315
1500035N22Rik	-0.008385941
Prcd	-0.0083878
Rps20	-0.008413226
Rflna	-0.008447664
Gm11732	-0.008452181
Pcdhb17	-0.008458428
Sec13	-0.008460147
Ndufs6	-0.008462356
Tafa5	-0.00846979
Fgf13	-0.008470904
Vdac3	-0.008490058
Mlf2	-0.008513218
Man1b1	-0.008524441
1600012H06Rik	-0.008562792
Cnpy2	-0.008580227
Pdap1	-0.008592521
Pop4	-0.008611348
Tmem37	-0.008612782
Rab29	-0.008628894
Rnaseh2c	-0.008629089
Ankrd49	-0.008633434
Tnni3k	-0.00864132
Carmil2	-0.008648979
Ccdc9	-0.008662209
Btf3	-0.008662524
Tnfsf13	-0.008669115
4930528D03Rik	-0.008677042
Kcnk10	-0.008691432
Glmn	-0.008697061
Gdpd4	-0.008705745
4933404O12Rik	-0.008714655
Nsmaf	-0.008769453
Gabarapl1	-0.008772631
Slc6a2	-0.008772674
4932438H23Rik	-0.008790862
Exo1	-0.008825812
Catsperd	-0.008826881
Fsd2	-0.008845931
Sirt2	-0.008852356
Vta1	-0.008858609
Slc1a6	-0.008872959
Clec18a	-0.008883984
Kcna4	-0.008904837
Rras2	-0.008962711
Npy	-0.008978212
Cd81	-0.008981355
Tgm7	-0.009031981
Rbbp8	-0.009032322
Fam102b	-0.009036691
Wdr59	-0.009044526
Rinl	-0.00905043
Ranbp1	-0.009101663
Zdhhc16	-0.009136059
Gm7389	-0.009163193
Iho1	-0.009165557
1700019D03Rik	-0.00920701
Kcnh8	-0.009216646
2700097O09Rik	-0.0092285
Prdm9	-0.009238748
Gm15446	-0.009253031
Faim2	-0.009257136
Echdc3	-0.009265719
Map7d1	-0.009277621
Bscl2	-0.00930391
Smim40	-0.00930721
Acadl	-0.009327118
Smarcc2	-0.009352769
Anp32b	-0.009365348
Ifi203	-0.009440569
Acp7	-0.009442081
Ss18l2	-0.009460303
Dbx2	-0.009474574
Tcte1	-0.009478729
Slc13a3	-0.009488865
Nsg2	-0.009493886
Rpl13	-0.009497599
Acyp1	-0.009538889
Rplp0	-0.009542107
Pgap2	-0.00955052
Cnnm2	-0.009551828
Dscc1	-0.009556446
Cox8a	-0.009560236
Polr2j	-0.009570427
Pgghg	-0.009579122
Taf9	-0.009581073
Nme4	-0.009593726
Cdc42	-0.009602459
Dock8	-0.009607515
Lrp1	-0.009610291
Rap2b	-0.009644385
Tmem65	-0.009646007
Marchf2	-0.009654658
Lor	-0.009665221
Stxbp6	-0.009673774
Fbxo32	-0.00969271
1110032F04Rik	-0.009695449
Soga1	-0.009698746
Rfng	-0.009728185
AW554918	-0.009730382
Atp6ap1	-0.009751669
Laptm5	-0.009753677
Copa	-0.009760115
H2-Q1	-0.009764459
Pdk4	-0.009766372
Lyrm7	-0.009769591
Clu	-0.00977125
Creg1	-0.009775106
Crtac1	-0.009791013
Rrs1	-0.009794726
E130006D01Rik	-0.009804572
Dtx2	-0.009866536
Lhfpl4	-0.009870391
Ptprc	-0.009907918
Polr2f	-0.009926345
Hmg20b	-0.009953004
Mapk14	-0.009988432
Dbndd2	-0.010015199
Cep63	-0.010051188
Zfand5	-0.010051897
Zfp985	-0.010112106
Smdt1	-0.010117908
Dgka	-0.010129943
Mrc2	-0.010130113
Grk4	-0.010149772
Zfp422	-0.010152451
Pcbd2	-0.010167341
Rad9b	-0.010171272
Cxxc4	-0.010192081
Phospho1	-0.010199122
C1rl	-0.010214806
Klc1	-0.010216818
Usp42	-0.010256117
Tmem106a	-0.01025867
Zkscan6	-0.010264355
Gm7666	-0.010274467
Fgf12	-0.010285676
Abi2	-0.010305156
Lyn	-0.010313484
Scyl1	-0.010337359
Nit2	-0.010345984
Cip2a	-0.010352324
Slc4a2	-0.010357387
Prepl	-0.010368519
Eef1a2	-0.010376157
Fyb2	-0.010391462
Gm10433	-0.01039688
Mrpl39	-0.010413272
Zfp763	-0.010420269
Tlr9	-0.010432247
Nbeal2	-0.010433145
Blmh	-0.010439284
Igf2	-0.010441167
Lag3	-0.010447564
Adgrb2	-0.010463917
Map3k12	-0.010483124
Bmpr1b	-0.010483477
Vps8	-0.010486198
Rbm3os	-0.010495445
Rpl24	-0.010504062
Got1	-0.010511332
Zxdc	-0.010529764
Ppp1r11	-0.010530119
Zfp109	-0.010533855
Selenof	-0.010556981
Cdc42ep5	-0.010586475
Rffl	-0.010604038
Ooep	-0.010604291
Ces2g	-0.010632269
C330018A13Rik	-0.01063619
Tbl2	-0.010636503
Endog	-0.01066209
Pms1	-0.010671009
Hipk4	-0.010674818
Zfp444	-0.010683292
Copz2	-0.010709831
Itgal	-0.010720235
Cisd3	-0.010751602
Wipf1	-0.010764386
Fstl5	-0.010767968
Eml1	-0.010769373
Coq9	-0.0107746
Nfx1	-0.010786262
Anapc4	-0.010799946
Ift57	-0.010828217
Gm13305	-0.010831508
AB124611	-0.010837907
Cyp2j6	-0.010882248
